id,screen_name,name,description,category,
169090363,aeroflot,Аэрофлот,"Пожалуйста,не публикуйте персональные данные в общем доступе(��брони,билета,карты АФЛ Бонус).Направляйте отзывы и пожелания через форму обратной связи на сайте",brand,
460852237,africellUG,Africell Uganda Ltd,"Africell launched its commercial operations in Uganda in November 2014. Email: care@africell.ug, call 100 or +256790000100",brand,
342080796,AirtelNigeria,Airtel Nigeria,Home of Nigeria's coolest network subscribers.Our followers are 50%fun & 50%awesome so you'll fit right in! Customer care:@airtel_care https://t.co/5roc6XGFkW,brand,
25383991,amarettocafe,Amaretto Bakery Cafe,,brand,
20793816,amazon,Amazon,Official Twitter of http://t.co/4rwjfdidk3.  Contact @AmazonHelp for customer support.,brand,
209004862,AmazonUK,Amazon.co.uk,"Follow https://t.co/i7jkAbIl56 and we'll deliver news, giveaways and deals straight to your timeline. For customer support, @AmazonHelp are here 24/7 every day.",brand,
42712551,AmericanExpress,American Express,"Follow Amex's Erica (^E) & Alicia (^A) for insider news, access & more. See our Likes page for Card Member offers https://t.co/hNYFSKuLlW",brand,
382267114,Android,Android,"News, tips, and tricks direct from the Android team.",brand,
74580436,AppleMusic,Apple Music,All the ways you love music. All in one place.,brand,
74594552,AppStore,App Store,,brand,
78021221,armani,Armani,https://t.co/DPsTDtdQXH,brand,
102323621,astonmartin,Aston Martin,"The only official Twitter account of Aston Martin Lagonda. Tweets of Power, Beauty and Soul. #astonmartin",brand,
27650674,Audi,Audi,The official Twitter account of Audi of America.,brand,
47645546,AudiUK,Audi UK,"Official news and updates from Audi UK. For Customer Care, contact us @AudiUKCare https://t.co/QVH3zF6rBU",brand,
50446312,BAESystemsInc,"BAE Systems, Inc.","BAE Systems, Inc. is a global company engaged in the development and delivery of advanced defense, security & aerospace systems in the air, on land and at sea.",brand,
164748570,BBD_Aircraft,Commercial Aircraft,"Bombardier Commercial Aircraft has the industry's broadest portfolio of aviation products and services for single-aisle, regional and turboprop aircraft markets",brand,
59490500,bczalgiris,BC Zalgiris Kaunas,"It is more than just a team. Individually they are funny and talented guys. Once they are together, they are Zalgiris, who is the pride of every Lithuanian.",brand,
87984807,BentleyMotors,Bentley Motors,"Welcome to the official Twitter feed for Bentley Motors. The closer you look, the more you see. #BeExtraordinary",brand,
1545994664,BMW,BMW,Welcome to the official #BMW account. http://t.co/VjgKsKkFhI,brand,
1387302414,BMW_UK,BMW UK,Welcome to the official BMW UK Twitter. We're available: Monday to Friday: 8am - 6pm & Saturday: 9am - 5pm,brand,
169479716,BNT_1,БНТ,Официален Twitter профил на Българската национална телевизия - БНТ,brand,
733080606,BodegaGarzon,Bodega Garzon,"Los invitamos a descubrir nuestra bodega, nuestro restaurante y las experiencias turisticas que ofrecemos. info@bodegagarzon.com +598 4224 4040.",brand,
564686965,Brilliant_Ads,Brilliant Ads,"The most creative, unique, controversial, remarkable and powerful ads, signs and marketing related things from around the world. BrilliantAds@toptweet.eu",brand,
47459700,Burberry,Burberry,Shop the show: https://t.co/1F5QFB7Bjc,brand,
119561291,BusinessAdv,BusinessAdvantagePNG,Your gateway to business in Papua New Guinea and the region,brand,
18647765,CalvinKlein,Calvin Klein,"Calvin Klein is a global lifestyle brand that exemplifies bold, progressive ideals and a seductive, and often minimal, aesthetic.",brand,
56387157,CapitalBg,Капитал,Текущи новини и коментари от екипа на Капитал плюс най-доброто от всеки брой,brand,
326359913,CHANEL,CHANEL,"'CHANEL is above all a style. Fashion passes, style remains.' Gabrielle Chanel",brand,
40355149,Cinepolis,Cinepolis,�Entra a un lugar lleno de emociones! Descubre en nuestras salas nuevos mundos hechos de cine. Para dudas sobre cartelera o servicio: @AyudaCinepolis.,brand,
79320096,Citi,Citi,Serving as a trusted partner to our clients by responsibly providing financial services that enable growth & economic progress. Customer service: @AskCiti,brand,
19938543,ClaroPeru,Claro Peru,Siguenos y forma parte de la comunidad de Claro Peru. Recuerda que estamos aqui para responder todas tus consultas o dudas de lunes a domingo de 9am a 11pm.,brand,
23482357,CocaColaCo,The Coca-Cola Co.,The Coca-Cola Company is the world's largest beverage company. These are our #CokeJourney stories.,brand,
69271273,daily_trust,Daily Trust,Our Vision: To be a world class media company that earns public trust. Our mission: To disseminate credible information for the good of all stakeholders,brand,
204151028,DepEd_PH,DepEd,"The executive agency for basic education of the Republic of the Philippines. For questions, concerns, & complaints, email us at action@deped.gov.ph",brand,
16510448,dialoglk,Dialog Axiata,"Dialog Axiata is Sri Lanka's largest mobile provider and also a leader in Satellite TV, Fixed Line Telephony and Broadband Internet",brand,
348379865,Dior,Dior,,brand,
36947388,DisneyStudios,Walt Disney Studios,"The official Twitter for Walt Disney Studios where we can share news, videos, pics, and more from upcoming films with our fans!",brand,
85772748,dolcegabbana,Dolce & Gabbana,,brand,
14749606,Dropbox,Dropbox,Dropbox works the way you do. Need support? @DropboxSupport. Part of a team? @DropboxBusiness.,brand,
604517809,EmiratesNBD,Emirates NBD,The official EmiratesNBD feed. We are here to serve you on Twitter 5 days a week from 9 am-5 pm.  نرحب بكم في الحساب الرسمي لبنك الإمارات دبي الوطني,brand,
245697549,enjoyGLOBE,Globe Telecom,Create moments that take your breath away. Create your mark through stories told and memories shared. Create. Wonderful. And #ShareYourStory.,brand,
148685893,etisalat_9ja,Etisalat Nigeria,"NOT JUST A NETWORK, IT'S AN ATTITUDE! For customer support queries, please tweet at @0809ja_support",brand,
2425151,facebook,Facebook,Giving people the power to share and make the world more open and connected.,brand,
29956818,Fibank,Fibank,Официалният профил на Fibank.  Тук споделяме важна информация и отговаряме на вашите въпроси :-),brand,
260449713,FlightCentreNZ,Flight Centre NZ,"Your first stop for Unbeatable Travel Services - Flights, Holidays, Cruises, Tours, and much more! Also on Facebook http://t.co/XahsUik8FG",brand,
57947109,Flipkart,Flipkart,India's favourite online shopping destination - https://t.co/ehsYnRT1t2! For customer support connect with @flipkartsupport,brand,
18363030,FourSeasons,Four Seasons Hotels,Four Seasons Hotels and Resorts Twitter stream. Follow us for up-to-the-tweet Hotel and Resort news and updates. Snapchat: fourseasons,brand,
31143957,GEAviation,GE Aviation,"GE Aviation provides jet and turboprop engines, integrated systems and services for commercial, military and business & general aviation aircraft.",brand,
390860839,GharibashviliGe,Irakli Garibashvili,Official twitter account of Irakli Garibashvili,brand,
38679388,gmail,Gmail,"News, tips and tricks from the Gmail team. Need help? Fly on over to our Help Center or forum.",brand,
56505125,googlechrome,Google Chrome,"The official Twitter account for the Google Chrome browser, OS, Chromebooks, Chromecast, and Web Store",brand,
31311757,googlemaps,Google Maps,Photographic dispatches from Planet Earth.,brand,
243381107,GooglePlay,Google Play,"We're exploring the world's greatest stories through movies, TV, music, games, apps, books and so much more. Up for new adventures and discoveries? Let's play.",brand,
192445312,Grameenphone,Grameenphone,Grameenphone is the largest telecommunications operator in Bangladesh with a nationwide network that covers almost 100% population.,brand,
63977305,gtbank,Guaranty Trust Bank,"Open an account, make balance enquiries, buy airtime and do more faster with GTBank USSD Service *737# https://t.co/QVWadmHLh4",brand,
64510593,HiltonHotels,Hilton Hotels,"We know that every day, everything we do is setting the stage for you. Because while it may be our stage�� it's your story. Guest Assistance via @HiltonHelp.",brand,
14399483,hm,H&M,"Welcome to H&M's official Twitter account. For customer service, please tweet @hm_custserv or visit https://t.co/pDnuki6akQ.",brand,
361812836,hmsingapore,H&M Singapore,Fashion and quality at the best price.,brand,
15818391,htc,HTC,"We bring brilliance to life through leading innovations, including the #HTC10, #HTCOneA9 and @HTCVive. Need help? For support, tweet @HTCHelp.",brand,
91227352,HungryGoWhere,HungryGoWhere,"First stop for the Hungry. Singapore's best food & restaurants, promos & latest reviews - by the community, for the community. We help each other w/ what to eat",brand,
66555688,IMDAsg,IMDA Singapore,"IMDA will develop a world-class infocomm media sector that drives the economy, connects people, bonds communities and powers Singapore's Smart Nation vision.",brand,
720108259,InfinitiUK,INFINITI UK,"INFINITI, the UK's official Twitter account for brand and vehicle news, info and events.",brand,
2803191,intel,Intel,"Intel news, views & events about global tech innovation. Looking for support? Tweet @IntelSupport",brand,
130106305,ItaloTreno,Italo,Italo Assistenza - Tel 892020 attivo tutti i giorni dalle 6 alle 23. Per acquisto biglietti contatta Pronto Italo allo 060708 http://t.co/EMiB1iystR,brand,
349714440,Jaguar,Jaguar,"Official Jaguar worldwide Twitter account for news, videos and photos from Jaguar cars, home to #FTYPE, #XE, #XF, #XJ and #FPACE.",brand,
281376243,JarirBookstore,مكتبة جرير,يسعدنا الإجابة عن أسئلتكم واستفساراتكم هنا. كما يمكنكم التواصل معنا على 920000089,brand,
15392391,kfc,KFC,Kentucky Fried Chicken. Founded by The Colonel. Practitioners of The Hard Way. Purveyors of the World's Best Chicken.,brand,
287190814,LaeInterHotel,Lae Inter Hotel,"Combining the luxury of resort style accommodation with the needs of today's corporate traveller -Lae International Hotel in the heart of Lae, Papua New Guinea",brand,
323319539,Lamborghini,Lamborghini,Visionary | Cutting Edge | Pure Super Sports Car Maker. #Lamborghini,brand,
462714019,LegendsKla,Legends,"Legends is a bar, restaurant, sports ground and event venue, and also offers outdoor catering services.",brand,
384750535,LexusInt,Lexus International,Lexus Official Twitter Account,brand,
44084633,LouisVuitton,Louis Vuitton,The official Twitter page for Louis Vuitton Worldwide. Contact client services at @LVServices for customer assistance and personalised advice.,brand,
16425197,Lumia,Lumia,"The official destination for the latest news, updates and insights from the Microsoft Lumia team. For support Tweet @LumiaHelp",brand,
73359920,MaisonValentino,Valentino,Maison Valentino was founded in 1960 by Valentino Garavani & Giancarlo Giammetti. The Creative Direction as of July 7th 2016 was appointed to Pierpaolo Piccioli,brand,
231476876,MallofEmirates,Mall of the Emirates,Welcome to the official #MOEDubai Twitter feed! Website: https://t.co/HUTZCbXMgV Instagram: https://t.co/dQramIQY4E,brand,
317373303,Maserati_HQ,Maserati,"Elegance, style, sportiness and performance with a long and glorious heritage. #Maserati, a tradition of innovation. https://t.co/4y3AGiONQE",brand,
1335841165,MastercardMEA,Mastercard MEA,Mastercard Middle East & Africa's official Twitter channel.,brand,
54502344,MercedesBenz,Mercedes-Benz,Welcome to Mercedes-Benz - stay informed and follow us. For technical assistance please contact your local dealer. Provider: https://t.co/dIo7vVvhBh,brand,
74286565,Microsoft,Microsoft,The official Twitter page for Microsoft consumer products and your source for major announcements and events.,brand,
124219028,MobiltelBG,Мтел,Мтел е най-големият телеком в България. На ваше разположение сме: Понеделник - Петък - 09:00 - 21:00 Събота - 10:00 - 20:00 Неделя - 10:00 - 18:00,brand,
14806765,Mobily,Mobily | موبايلي,"موبايلي شركة الاتصالات الرائدة والأسرع نموا في المملكة العربية السعودية Mobily,the fastest growing mobile telecom in KSA. @Mobily1100 خدمة العملاء",brand,
